-72.0,-71.0,-53.0, -52.0
-71.0,-70.0,-53.0, -52.0
-70.0,-69.5,-54.0, -53.5
-69.5,-69.0,-54.0, -53.5
-70.0,-69.5,-53.5, -53.0
-69.5,-69.25,-53.5, -53.25
-69.25,-69.0,-53.5, -53.25
-69.5,-69.25,-53.25, -53.0
-69.25,-69.0,-53.25, -53.0
-69.0,-68.0,-54.0, -53.0
-70.0,-69.0,-53.0, -52.0
-69.0,-68.0,-53.0, -52.0
-68.0,-67.0,-56.0, -55.0
-67.0,-66.0,-56.0, -55.0
-68.0,-67.75,-55.0, -54.75
-67.75,-67.5,-55.0, -54.75
-68.0,-67.75,-54.75, -54.5
-67.75,-67.5,-54.75, -54.5
-67.5,-67.0,-55.0, -54.5
-68.0,-67.5,-54.5, -54.0
-67.5,-67.0,-54.5, -54.0
-67.0,-66.0,-55.0, -54.0
-66.0,-64.0,-56.0, -54.0
-68.0,-67.75,-54.0, -53.75
-67.75,-67.5,-54.0, -53.75
-68.0,-67.75,-53.75, -53.5
-67.75,-67.5,-53.75, -53.5
-67.5,-67.0,-54.0, -53.5
-68.0,-67.5,-53.5, -53.0
-67.5,-67.0,-53.5, -53.0
-67.0,-66.0,-54.0, -53.0
-68.0,-67.0,-53.0, -52.0
-67.0,-66.0,-53.0, -52.0
-66.0,-64.0,-54.0, -52.0
-72.0,-70.0,-52.0, -50.0
-70.0,-69.5,-52.0, -51.5
-69.5,-69.25,-52.0, -51.75
-69.25,-69.0,-52.0, -51.75
-69.5,-69.25,-51.75, -51.5
-69.25,-69.0,-51.75, -51.5
-70.0,-69.5,-51.5, -51.0
-69.5,-69.0,-51.5, -51.0
-69.0,-68.0,-52.0, -51.0
-70.0,-69.0,-51.0, -50.0
-69.0,-68.5,-51.0, -50.5
-68.5,-68.0,-51.0, -50.5
-69.0,-68.75,-50.5, -50.25
-68.75,-68.5,-50.5, -50.25
-69.0,-68.75,-50.25, -50.0
-68.75,-68.5,-50.25, -50.0
-68.5,-68.0,-50.5, -50.0
-72.0,-71.5,-50.0, -49.5
-71.5,-71.25,-50.0, -49.75
-71.25,-71.0,-50.0, -49.75
-71.5,-71.25,-49.75, -49.5
-71.25,-71.0,-49.75, -49.5
-72.0,-71.5,-49.5, -49.0
-71.5,-71.0,-49.5, -49.0
-71.0,-70.0,-50.0, -49.0
-72.0,-71.0,-49.0, -48.0
-71.0,-70.5,-49.0, -48.5
-70.5,-70.25,-49.0, -48.75
-70.25,-70.0,-49.0, -48.75
-70.5,-70.25,-48.75, -48.5
-70.25,-70.0,-48.75, -48.5
-71.0,-70.5,-48.5, -48.0
-70.5,-70.0,-48.5, -48.0
-70.0,-69.0,-50.0, -49.0
-69.0,-68.75,-50.0, -49.75
-68.75,-68.5,-50.0, -49.75
-69.0,-68.75,-49.75, -49.5
-68.75,-68.5,-49.75, -49.5
-68.5,-68.0,-50.0, -49.5
-69.0,-68.5,-49.5, -49.0
-68.5,-68.0,-49.5, -49.0
-70.0,-69.0,-49.0, -48.0
-69.0,-68.0,-49.0, -48.0
-68.0,-66.0,-52.0, -50.0
-66.0,-64.0,-52.0, -50.0
-68.0,-67.5,-50.0, -49.5
-67.5,-67.0,-50.0, -49.5
-68.0,-67.75,-49.5, -49.25
-67.75,-67.5,-49.5, -49.25
-68.0,-67.75,-49.25, -49.0
-67.75,-67.5,-49.25, -49.0
-67.5,-67.0,-49.5, -49.0
-67.0,-66.0,-50.0, -49.0
-68.0,-67.0,-49.0, -48.0
-67.0,-66.0,-49.0, -48.0
-66.0,-64.0,-50.0, -48.0
-96.0,-80.0,-48.0, -32.0
-80.0,-76.0,-48.0, -44.0
-76.0,-74.0,-48.0, -46.0
-74.0,-73.0,-48.0, -47.0
-73.0,-72.5,-48.0, -47.5
-72.5,-72.0,-48.0, -47.5
-73.0,-72.75,-47.5, -47.25
-72.75,-72.5,-47.5, -47.25
-73.0,-72.75,-47.25, -47.0
-72.75,-72.5,-47.25, -47.0
-72.5,-72.25,-47.5, -47.25
-72.25,-72.0,-47.5, -47.25
-72.5,-72.25,-47.25, -47.0
-72.25,-72.0,-47.25, -47.0
-74.0,-73.0,-47.0, -46.0
-73.0,-72.75,-47.0, -46.75
-72.75,-72.5,-47.0, -46.75
-73.0,-72.75,-46.75, -46.5
-72.75,-72.5,-46.75, -46.5
-72.5,-72.0,-47.0, -46.5
-73.0,-72.75,-46.5, -46.25
-72.75,-72.5,-46.5, -46.25
-73.0,-72.75,-46.25, -46.0
-72.75,-72.5,-46.25, -46.0
-72.5,-72.25,-46.5, -46.25
-72.25,-72.0,-46.5, -46.25
-72.5,-72.25,-46.25, -46.0
-72.25,-72.0,-46.25, -46.0
-76.0,-74.0,-46.0, -44.0
-74.0,-73.0,-46.0, -45.0
-73.0,-72.5,-46.0, -45.5
-72.5,-72.25,-46.0, -45.75
-72.25,-72.0,-46.0, -45.75
-72.5,-72.25,-45.75, -45.5
-72.25,-72.0,-45.75, -45.5
-73.0,-72.75,-45.5, -45.25
-72.75,-72.5,-45.5, -45.25
-73.0,-72.75,-45.25, -45.0
-72.75,-72.5,-45.25, -45.0
-72.5,-72.25,-45.5, -45.25
-72.25,-72.0,-45.5, -45.25
-72.5,-72.25,-45.25, -45.0
-72.25,-72.0,-45.25, -45.0
-74.0,-73.0,-45.0, -44.0
-73.0,-72.0,-45.0, -44.0
-80.0,-76.0,-44.0, -40.0
-76.0,-75.0,-44.0, -43.0
-75.0,-74.0,-44.0, -43.0
-76.0,-75.0,-43.0, -42.0
-75.0,-74.5,-43.0, -42.5
-74.5,-74.25,-43.0, -42.75
-74.25,-74.0,-43.0, -42.75
-74.5,-74.25,-42.75, -42.5
-74.25,-74.0,-42.75, -42.5
-75.0,-74.5,-42.5, -42.0
-74.5,-74.0,-42.5, -42.0
-74.0,-73.75,-44.0, -43.75
-73.75,-73.5,-44.0, -43.75
-74.0,-73.75,-43.75, -43.5
-73.75,-73.5,-43.75, -43.5
-73.5,-73.0,-44.0, -43.5
-74.0,-73.75,-43.5, -43.25
-73.75,-73.5,-43.5, -43.25
-74.0,-73.75,-43.25, -43.0
-73.75,-73.5,-43.25, -43.0
-73.5,-73.0,-43.5, -43.0
-73.0,-72.0,-44.0, -43.0
-74.0,-73.75,-43.0, -42.75
-73.75,-73.5,-43.0, -42.75
-74.0,-73.75,-42.75, -42.5
-73.75,-73.5,-42.75, -42.5
-73.5,-73.25,-43.0, -42.75
-73.25,-73.0,-43.0, -42.75
-73.5,-73.25,-42.75, -42.5
-73.25,-73.0,-42.75, -42.5
-74.0,-73.75,-42.5, -42.25
-73.75,-73.5,-42.5, -42.25
-74.0,-73.75,-42.25, -42.0
-73.75,-73.5,-42.25, -42.0
-73.5,-73.25,-42.5, -42.25
-73.25,-73.0,-42.5, -42.25
-73.5,-73.25,-42.25, -42.0
-73.25,-73.0,-42.25, -42.0
-73.0,-72.75,-43.0, -42.75
-72.75,-72.5,-43.0, -42.75
-73.0,-72.75,-42.75, -42.5
-72.75,-72.5,-42.75, -42.5
-72.5,-72.0,-43.0, -42.5
-73.0,-72.75,-42.5, -42.25
-72.75,-72.5,-42.5, -42.25
-73.0,-72.75,-42.25, -42.0
-72.75,-72.5,-42.25, -42.0
-72.5,-72.0,-42.5, -42.0
-76.0,-74.0,-42.0, -40.0
-74.0,-73.75,-42.0, -41.75
-73.75,-73.5,-42.0, -41.75
-74.0,-73.75,-41.75, -41.5
-73.75,-73.5,-41.75, -41.5
-73.5,-73.25,-42.0, -41.75
-73.25,-73.0,-42.0, -41.75
-73.5,-73.25,-41.75, -41.5
-73.25,-73.0,-41.75, -41.5
-74.0,-73.75,-41.5, -41.25
-73.75,-73.5,-41.5, -41.25
-74.0,-73.75,-41.25, -41.0
-73.75,-73.5,-41.25, -41.0
-73.5,-73.25,-41.5, -41.25
-73.25,-73.0,-41.5, -41.25
-73.5,-73.25,-41.25, -41.0
-73.25,-73.0,-41.25, -41.0
-73.0,-72.75,-42.0, -41.75
-72.75,-72.5,-42.0, -41.75
-73.0,-72.75,-41.75, -41.5
-72.75,-72.5,-41.75, -41.5
-72.5,-72.25,-42.0, -41.75
-72.25,-72.0,-42.0, -41.75
-72.5,-72.25,-41.75, -41.5
-72.25,-72.0,-41.75, -41.5
-73.0,-72.75,-41.5, -41.25
-72.75,-72.5,-41.5, -41.25
-73.0,-72.75,-41.25, -41.0
-72.75,-72.5,-41.25, -41.0
-72.5,-72.0,-41.5, -41.0
-74.0,-73.75,-41.0, -40.75
-73.75,-73.5,-41.0, -40.75
-74.0,-73.75,-40.75, -40.5
-73.75,-73.5,-40.75, -40.5
-73.5,-73.25,-41.0, -40.75
-73.25,-73.0,-41.0, -40.75
-73.5,-73.25,-40.75, -40.5
-73.25,-73.0,-40.75, -40.5
-74.0,-73.5,-40.5, -40.0
-73.5,-73.25,-40.5, -40.25
-73.25,-73.0,-40.5, -40.25
-73.5,-73.25,-40.25, -40.0
-73.25,-73.0,-40.25, -40.0
-73.0,-72.75,-41.0, -40.75
-72.75,-72.5,-41.0, -40.75
-73.0,-72.75,-40.75, -40.5
-72.75,-72.5,-40.75, -40.5
-72.5,-72.0,-41.0, -40.5
-73.0,-72.75,-40.5, -40.25
-72.75,-72.5,-40.5, -40.25
-73.0,-72.75,-40.25, -40.0
-72.75,-72.5,-40.25, -40.0
-72.5,-72.25,-40.5, -40.25
-72.25,-72.0,-40.5, -40.25
-72.5,-72.25,-40.25, -40.0
-72.25,-72.0,-40.25, -40.0
-72.0,-71.0,-48.0, -47.0
-71.0,-70.0,-48.0, -47.0
-72.0,-71.75,-47.0, -46.75
-71.75,-71.5,-47.0, -46.75
-72.0,-71.75,-46.75, -46.5
-71.75,-71.5,-46.75, -46.5
-71.5,-71.0,-47.0, -46.5
-72.0,-71.75,-46.5, -46.25
-71.75,-71.5,-46.5, -46.25
-72.0,-71.75,-46.25, -46.0
-71.75,-71.5,-46.25, -46.0
-71.5,-71.0,-46.5, -46.0
-71.0,-70.0,-47.0, -46.0
-70.0,-69.0,-48.0, -47.0
-69.0,-68.0,-48.0, -47.0
-70.0,-69.0,-47.0, -46.0
-69.0,-68.75,-47.0, -46.75
-68.75,-68.5,-47.0, -46.75
-69.0,-68.75,-46.75, -46.5
-68.75,-68.5,-46.75, -46.5
-68.5,-68.0,-47.0, -46.5
-69.0,-68.5,-46.5, -46.0
-68.5,-68.0,-46.5, -46.0
-72.0,-71.75,-46.0, -45.75
-71.75,-71.5,-46.0, -45.75
-72.0,-71.75,-45.75, -45.5
-71.75,-71.5,-45.75, -45.5
-71.5,-71.0,-46.0, -45.5
-72.0,-71.75,-45.5, -45.25
-71.75,-71.5,-45.5, -45.25
-72.0,-71.75,-45.25, -45.0
-71.75,-71.5,-45.25, -45.0
-71.5,-71.0,-45.5, -45.0
-71.0,-70.5,-46.0, -45.5
-70.5,-70.25,-46.0, -45.75
-70.25,-70.0,-46.0, -45.75
-70.5,-70.25,-45.75, -45.5
-70.25,-70.0,-45.75, -45.5
-71.0,-70.5,-45.5, -45.0
-70.5,-70.0,-45.5, -45.0
-72.0,-71.5,-45.0, -44.5
-71.5,-71.0,-45.0, -44.5
-72.0,-71.5,-44.5, -44.0
-71.5,-71.25,-44.5, -44.25
-71.25,-71.0,-44.5, -44.25
-71.5,-71.25,-44.25, -44.0
-71.25,-71.0,-44.25, -44.0
-71.0,-70.5,-45.0, -44.5
-70.5,-70.0,-45.0, -44.5
-71.0,-70.75,-44.5, -44.25
-70.75,-70.5,-44.5, -44.25
-71.0,-70.75,-44.25, -44.0
-70.75,-70.5,-44.25, -44.0
-70.5,-70.25,-44.5, -44.25
-70.25,-70.0,-44.5, -44.25
-70.5,-70.25,-44.25, -44.0
-70.25,-70.0,-44.25, -44.0
-70.0,-68.0,-46.0, -44.0
-68.0,-67.5,-48.0, -47.5
-67.5,-67.0,-48.0, -47.5
-68.0,-67.5,-47.5, -47.0
-67.5,-67.25,-47.5, -47.25
-67.25,-67.0,-47.5, -47.25
-67.5,-67.25,-47.25, -47.0
-67.25,-67.0,-47.25, -47.0
-67.0,-66.0,-48.0, -47.0
-68.0,-67.75,-47.0, -46.75
-67.75,-67.5,-47.0, -46.75
-68.0,-67.75,-46.75, -46.5
-67.75,-67.5,-46.75, -46.5
-67.5,-67.0,-47.0, -46.5
-68.0,-67.75,-46.5, -46.25
-67.75,-67.5,-46.5, -46.25
-68.0,-67.75,-46.25, -46.0
-67.75,-67.5,-46.25, -46.0
-67.5,-67.0,-46.5, -46.0
-67.0,-66.0,-47.0, -46.0
-66.0,-65.75,-48.0, -47.75
-65.75,-65.5,-48.0, -47.75
-66.0,-65.75,-47.75, -47.5
-65.75,-65.5,-47.75, -47.5
-65.5,-65.0,-48.0, -47.5
-66.0,-65.5,-47.5, -47.0
-65.5,-65.0,-47.5, -47.0
-65.0,-64.0,-48.0, -47.0
-66.0,-65.0,-47.0, -46.0
-65.0,-64.0,-47.0, -46.0
-68.0,-67.75,-46.0, -45.75
-67.75,-67.5,-46.0, -45.75
-68.0,-67.75,-45.75, -45.5
-67.75,-67.5,-45.75, -45.5
-67.5,-67.25,-46.0, -45.75
-67.25,-67.0,-46.0, -45.75
-67.5,-67.25,-45.75, -45.5
-67.25,-67.0,-45.75, -45.5
-68.0,-67.5,-45.5, -45.0
-67.5,-67.0,-45.5, -45.0
-67.0,-66.0,-46.0, -45.0
-68.0,-67.0,-45.0, -44.0
-67.0,-66.0,-45.0, -44.0
-66.0,-65.0,-46.0, -45.0
-65.0,-64.0,-46.0, -45.0
-66.0,-65.75,-45.0, -44.75
-65.75,-65.5,-45.0, -44.75
-66.0,-65.75,-44.75, -44.5
-65.75,-65.5,-44.75, -44.5
-65.5,-65.0,-45.0, -44.5
-66.0,-65.5,-44.5, -44.0
-65.5,-65.0,-44.5, -44.0
-65.0,-64.0,-45.0, -44.0
-72.0,-71.5,-44.0, -43.5
-71.5,-71.0,-44.0, -43.5
-72.0,-71.75,-43.5, -43.25
-71.75,-71.5,-43.5, -43.25
-72.0,-71.75,-43.25, -43.0
-71.75,-71.5,-43.25, -43.0
-71.5,-71.25,-43.5, -43.25
-71.25,-71.0,-43.5, -43.25
-71.5,-71.25,-43.25, -43.0
-71.25,-71.0,-43.25, -43.0
-71.0,-70.5,-44.0, -43.5
-70.5,-70.0,-44.0, -43.5
-71.0,-70.75,-43.5, -43.25
-70.75,-70.5,-43.5, -43.25
-71.0,-70.75,-43.25, -43.0
-70.75,-70.5,-43.25, -43.0
-70.5,-70.0,-43.5, -43.0
-72.0,-71.5,-43.0, -42.5
-71.5,-71.25,-43.0, -42.75
-71.25,-71.0,-43.0, -42.75
-71.5,-71.25,-42.75, -42.5
-71.25,-71.0,-42.75, -42.5
-72.0,-71.75,-42.5, -42.25
-71.75,-71.5,-42.5, -42.25
-72.0,-71.75,-42.25, -42.0
-71.75,-71.5,-42.25, -42.0
-71.5,-71.0,-42.5, -42.0
-71.0,-70.0,-43.0, -42.0
-70.0,-69.0,-44.0, -43.0
-69.0,-68.0,-44.0, -43.0
-70.0,-69.0,-43.0, -42.0
-69.0,-68.5,-43.0, -42.5
-68.5,-68.25,-43.0, -42.75
-68.25,-68.0,-43.0, -42.75
-68.5,-68.25,-42.75, -42.5
-68.25,-68.0,-42.75, -42.5
-69.0,-68.5,-42.5, -42.0
-68.5,-68.0,-42.5, -42.0
-72.0,-71.75,-42.0, -41.75
-71.75,-71.5,-42.0, -41.75
-72.0,-71.75,-41.75, -41.5
-71.75,-71.5,-41.75, -41.5
-71.5,-71.0,-42.0, -41.5
-72.0,-71.5,-41.5, -41.0
-71.5,-71.25,-41.5, -41.25
-71.25,-71.0,-41.5, -41.25
-71.5,-71.25,-41.25, -41.0
-71.25,-71.0,-41.25, -41.0
-71.0,-70.5,-42.0, -41.5
-70.5,-70.0,-42.0, -41.5
-71.0,-70.75,-41.5, -41.25
-70.75,-70.5,-41.5, -41.25
